id,name,thumbnail,menu,ctg1,ctg2,diet,cheap,latitude,longitude,kakao_link
0,봉피양 판교점,./pictures/p0.jpg,"[{""name"": ""평양냉면"", ""price"": ""16000""}, {""name"": ""돼지목심본갈비(270g)"", ""price"": ""36000""}, {""name"": ""벽제설렁탕"", ""price"": ""19000""}, {""name"": ""한우생갈비(200g)"", ""price"": ""140000""}]","[""한식""]","[""고기""]",False,False,37.4021235864699,127.109228804893,https://map.kakao.com/?q=%EB%B4%89%ED%94%BC%EC%96%91%20%ED%8C%90%EA%B5%90%EC%A0%90
1,원조감자탕일미집 판교점,./pictures/p1.jpg,"[{""name"": ""감자탕백반"", ""price"": ""10000""}, {""name"": ""감자탕 - 소"", ""price"": ""23000""}, {""name"": ""감자탕 - 중"", ""price"": ""31000""}, {""name"": ""감자탕 - 대"", ""price"": ""39000""}, {""name"": ""감자사리"", ""price"": ""3000""}]","[""한식""]","[""감자탕""]",False,False,37.40209444163266,127.10858950934346,https://map.kakao.com/?q=%EC%9B%90%EC%A1%B0%EA%B0%90%EC%9E%90%ED%83%95%EC%9D%BC%EB%AF%B8%EC%A7%91%20%ED%8C%90%EA%B5%90%EC%A0%90
2,됐소 판교점,./pictures/p2.jpg,"[{""name"": ""꽃등심(150g)"", ""price"": ""37000""}, {""name"": ""삼겹살(150g)"", ""price"": ""16000""}, {""name"": ""투뿔등심(150g)"", ""price"": ""43000""}, {""name"": ""안심(150g)"", ""price"": ""40000""}, {""name"": ""치마살(150g)"", ""price"": ""43000""}]","[""한식""]","[""비빔밥"", ""찌개"", ""고기""]",False,False,37.4020768699504,127.106110401713,https://map.kakao.com/?q=%EB%90%90%EC%86%8C%20%ED%8C%90%EA%B5%90%EC%A0%90
3,황제갈비,./pictures/p3.jpg,"[{""name"": ""생갈비 300g + 생토시 300g"", ""price"": ""52000""}, {""name"": ""생갈비 600g + 생토시 600g"", ""price"": ""96000""}, {""name"": ""1인분"", ""price"": ""16000""}, {""name"": ""생갈비 600g + 생갈비 600g"", ""price"": ""96000""}, {""name"": ""생토시 600g + 생토시 600g"", ""price"": ""96000""}]","[""한식""]","[""찌개"", ""고기""]",False,False,37.48434757800361,126.93329104950666,https://map.kakao.com/?q=%ED%99%A9%EC%A0%9C%EA%B0%88%EB%B9%84%20%ED%8C%90%EA%B5%90
4,해도락,./pictures/p4.jpg,"[{""name"": ""사시미 정식A"", ""price"": ""39000""}, {""name"": ""보리굴비 정찬"", ""price"": ""28000""}, {""name"": ""전복버섯돌솥밥"", ""price"": ""20000""}, {""name"": ""사시미 정식B"", ""price"": ""59000""}, {""name"": ""사시미 정식C"", ""price"": ""89000""}]","[""한식""]","[""칼국수"", ""비빔밥""]",False,False,37.40210662158287,127.10808015719785,https://map.kakao.com/?q=%ED%95%B4%EB%8F%84%EB%9D%BD%20%ED%8C%90%EA%B5%90
5,뻘낙지한마당,./pictures/p5.jpg,"[{""name"": ""낙지비빔밥"", ""price"": ""11000""}, {""name"": ""산낙지비빔밥"", ""price"": ""20000""}, {""name"": ""무안뻘산낙지"", ""price"": ""55000""}, {""name"": ""문어숙회"", ""price"": """"}, {""name"": ""벌교 참 꼬막"", ""price"": ""25000""}]","[""한식""]","[""비빔밥""]",False,False,37.3405186341582,127.109279455993,https://map.kakao.com/?q=%EB%BB%98%EB%82%99%EC%A7%80%ED%95%9C%EB%A7%88%EB%8B%B9%20%ED%8C%90%EA%B5%90
6,수작,./pictures/p6.jpg,"[{""name"": ""한돈꽃삼겹 관자 삼합"", ""price"": ""25000""}, {""name"": ""아롱사태 수육무침 굴림만두샤브 세트"", ""price"": ""25000""}, {""name"": ""수제 굴림만두 소고기 샤브샤브"", ""price"": ""16000""}, {""name"": ""소고기 샤브샤브"", ""price"": ""14000""}, {""name"": ""메밀 비빔냉면"", ""price"": ""14000""}]","[""한식""]","[""칼국수"", ""고기""]",False,False,37.54433805499722,126.97051140000875,https://map.kakao.com/?q=%EC%88%98%EC%9E%91%20%ED%8C%90%EA%B5%90
7,닭갈비야,./pictures/p7.jpg,"[{""name"": ""치즈닭갈비"", ""price"": ""17000""}, {""name"": ""닭갈비"", ""price"": ""14000""}]","[""한식""]","[""고기""]",False,False,37.4019332755926,127.107475668379,https://map.kakao.com/?q=%EB%8B%AD%EA%B0%88%EB%B9%84%EC%95%BC%20%ED%8C%90%EA%B5%90
8,현대옥 판교점,./pictures/p8.jpg,"[{""name"": ""얼큰 돼지국밥"", ""price"": ""10000""}, {""name"": ""전주끓이는식 콩나물국밥"", ""price"": ""8000""}, {""name"": ""전주남부시장식 콩나물국밥"", ""price"": ""8000""}, {""name"": ""현대옥 스테이크"", ""price"": ""10000""}, {""name"": ""어린이용 콩나물국밥"", ""price"": ""8000""}]","[""한식""]","[""국밥""]",False,True,37.401902113897044,127.10706338563806,https://map.kakao.com/?q=%ED%98%84%EB%8C%80%EC%98%A5%20%ED%8C%90%EA%B5%90%EC%A0%90
9,토속상황삼계탕,./pictures/p9.jpg,"[{""name"": ""상황삼계탕"", ""price"": ""16000""}, {""name"": ""한방삼계탕"", ""price"": ""18000""}, {""name"": ""들깨삼계탕"", ""price"": ""18000""}, {""name"": ""뚝닭이"", ""price"": ""9000""}, {""name"": ""낙지볶음비빔밥"", ""price"": ""11000""}]","[""한식""]","[""비빔밥"", ""고기""]",False,False,37.338123886713596,127.10200190647627,https://map.kakao.com/?q=%ED%86%A0%EC%86%8D%EC%83%81%ED%99%A9%EC%82%BC%EA%B3%84%ED%83%95%20%ED%8C%90%EA%B5%90
10,원조부안집 판교직영점,./pictures/p10.jpg,"[{""name"": ""육즙목살"", ""price"": ""15000""}, {""name"": ""쫀득살"", ""price"": ""15000""}, {""name"": ""숙성삼겹"", ""price"": ""15000""}, {""name"": ""쫄깃껍데기"", ""price"": ""9000""}, {""name"": ""살얼음 물쫄면"", ""price"": ""6000""}]","[""한식""]","[""칼국수"", ""국밥"", ""비빔밥"", ""찌개"", ""고기"", ""감자탕""]",False,False,37.4005176314543,127.106635632548,https://map.kakao.com/?q=%EC%9B%90%EC%A1%B0%EB%B6%80%EC%95%88%EC%A7%91%20%ED%8C%90%EA%B5%90%EC%A7%81%EC%98%81%EC%A0%90
11,강릉엄지네꼬막집 판교점,./pictures/p11.jpg,"[{""name"": ""강릉 엄지네 꼬막 비빔밥"", ""price"": ""37000""}, {""name"": ""강릉 엄지네 꼬막 무침"", ""price"": ""35000""}, {""name"": ""강오순(오징어순대)"", ""price"": ""24000""}, {""name"": ""꼬막전"", ""price"": ""18000""}, {""name"": ""꼬막 이슬 만두"", ""price"": ""7000""}]","[""한식""]","[""칼국수"", ""국밥"", ""비빔밥"", ""찌개"", ""고기"", ""감자탕""]",False,False,37.4004679224652,127.106804971859,https://map.kakao.com/?q=%EA%B0%95%EB%A6%89%EC%97%84%EC%A7%80%EB%84%A4%EA%BC%AC%EB%A7%89%EC%A7%91%20%ED%8C%90%EA%B5%90%EC%A0%90
12,밥볶다,./pictures/p12.jpg,"[{""name"": ""고추장불백"", ""price"": ""10000""}, {""name"": ""간장불백"", ""price"": ""10000""}, {""name"": ""맵콩우삼겹"", ""price"": ""11000""}, {""name"": ""뚝배기제육"", ""price"": ""10000""}, {""name"": ""옛날삼겹살(저녁메뉴)"", ""price"": ""10000""}]","[""한식""]","[""고기""]",False,False,37.4020972332622,127.110439507808,https://map.kakao.com/?q=%EB%B0%A5%EB%B3%B6%EB%8B%A4%20%ED%8C%90%EA%B5%90
13,만리어 장어 판교유스페이스점,./pictures/p13.jpg,"[{""name"": ""디너 장어오마카세 9코스"", ""price"": ""58000""}, {""name"": ""런치 장어오마카세(우나쥬 장어덮밥)"", ""price"": ""38000""}, {""name"": ""25년 새해이벤트 장어(한마리)제공"", ""price"": """"}, {""name"": ""민물장어구이 한마리"", ""price"": ""48000""}, {""name"": ""장어추가[한마리]"", ""price"": ""43000""}]","[""한식""]","[""칼국수"", ""국밥"", ""비빔밥"", ""찌개"", ""고기"", ""감자탕""]",False,False,37.40046071226674,127.10680722042285,https://map.kakao.com/?q=%EB%A7%8C%EB%A6%AC%EC%96%B4%20%EC%9E%A5%EC%96%B4%20%ED%8C%90%EA%B5%90%EC%9C%A0%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4%EC%A0%90
14,소호얼크니샤브칼국수&바지락칼국수본점,./pictures/p14.jpg,"[{""name"": ""얼크니샤브칼국수(빨갛게)"", ""price"": ""10000""}, {""name"": ""맑은샤브칼국수(하얗게)"", ""price"": ""10000""}, {""name"": ""바지락칼국수(듬뿍)"", ""price"": ""10000""}, {""name"": ""줄서는집 들기름막국수"", ""price"": ""10000""}, {""name"": ""속초코다리 막국수"", ""price"": ""10000""}]","[""한식""]","[""칼국수""]",False,False,,,https://map.kakao.com/?q=%EC%86%8C%ED%98%B8%EC%96%BC%ED%81%AC%EB%8B%88%EC%83%A4%EB%B8%8C%EC%B9%BC%EA%B5%AD%EC%88%98%26%EB%B0%94%EC%A7%80%EB%9D%BD%EC%B9%BC%EA%B5%AD%EC%88%98%EB%B3%B8%EC%A0%90%20%ED%8C%90%EA%B5%90
15,삼산회관 판교유스페이스점,./pictures/p15.jpg,"[{""name"": ""(NEW) 아롱사태 수육전골"", ""price"": ""29000""}, {""name"": ""(NEW) 아롱사태 수육무침"", ""price"": ""28000""}, {""name"": ""찌개한상 세트(혼자)"", ""price"": ""13500""}, {""name"": ""돼지김치구이 세트(소)"", ""price"": ""35000""}, {""name"": ""김치닭갈비 세트(소)"", ""price"": ""35000""}]","[""한식""]","[""카츠""]",False,False,37.4004607122667,127.106807220423,https://map.kakao.com/?q=%EC%82%BC%EC%82%B0%ED%9A%8C%EA%B4%80%20%ED%8C%90%EA%B5%90%EC%9C%A0%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4%EC%A0%90
16,명품보쌈,./pictures/p16.jpg,"[{""name"": ""보쌈정식"", ""price"": ""10000""}, {""name"": ""김치찌게"", ""price"": ""10000""}, {""name"": ""소고기 미역국밥"", ""price"": ""12000""}, {""name"": ""소고기 국밥"", ""price"": ""12000""}, {""name"": ""명품국수"", ""price"": ""10000""}]","[""한식""]","[""국밥"", ""찌개"", ""고기""]",False,False,34.9639361286698,127.579256851085,https://map.kakao.com/?q=%EB%AA%85%ED%92%88%EB%B3%B4%EC%8C%88%20%ED%8C%90%EA%B5%90
17,신제주해장국 판교점,./pictures/p17.jpg,"[{""name"": ""선지해장국"", ""price"": ""11000""}, {""name"": ""특해장국"", ""price"": ""14000""}, {""name"": ""소고기해장국"", ""price"": ""11000""}, {""name"": ""설렁탕"", ""price"": ""11000""}, {""name"": ""곱창전골"", ""price"": ""35000""}]","[""한식""]","[""칼국수"", ""국밥"", ""비빔밥"", ""찌개"", ""고기"", ""감자탕""]",False,False,37.4021026129941,127.110467751273,https://map.kakao.com/?q=%EC%8B%A0%EC%A0%9C%EC%A3%BC%ED%95%B4%EC%9E%A5%EA%B5%AD%20%ED%8C%90%EA%B5%90%EC%A0%90
18,불고기 온소반 점심저녁회식명가,./pictures/p18.jpg,"[{""name"": ""마늘 소갈비살 불고기"", ""price"": ""17000""}, {""name"": ""고추장 섞어 불고기"", ""price"": ""12000""}, {""name"": ""고추장 돼지 불고기"", ""price"": ""12000""}, {""name"": ""버섯 불고기 뚝배기"", ""price"": ""10000""}, {""name"": ""전통 소고기 청국장"", ""price"": ""10000""}]","[""한식""]","[""비빔밥""]",False,False,,,https://map.kakao.com/?q=%EB%B6%88%EA%B3%A0%EA%B8%B0%20%EC%98%A8%EC%86%8C%EB%B0%98%20%EC%A0%90%EC%8B%AC%EC%A0%80%EB%85%81%ED%9A%8C%EC%8B%9D%EB%AA%85%EA%B0%80%20%ED%8C%90%EA%B5%90
19,원조 닭한마리 칼국수,./pictures/p19.jpg,"[{""name"": ""닭한마리칼국수(2인분/얼큰한맛)"", ""price"": ""28000""}, {""name"": ""닭한마리칼국수(2인분/담백한맛)"", ""price"": ""28000""}, {""name"": ""한방삼계탕"", ""price"": ""16000""}, {""name"": ""한방반계탕"", ""price"": ""10000""}, {""name"": ""냉콩국수"", ""price"": ""10000""}]","[""한식""]","[""칼국수""]",False,False,37.40207020689937,127.1104349504553,https://map.kakao.com/?q=%EC%9B%90%EC%A1%B0%20%EB%8B%AD%ED%95%9C%EB%A7%88%EB%A6%AC%20%EC%B9%BC%EA%B5%AD%EC%88%98%20%ED%8C%90%EA%B5%90
20,미쁜 선순대,./pictures/p20.jpg,"[{""name"": ""순대국"", ""price"": ""11000""}, {""name"": ""인삼순대국"", ""price"": ""12000""}, {""name"": ""뼈해장국"", ""price"": ""11000""}, {""name"": ""콩나물국밥"", ""price"": ""9000""}, {""name"": ""찹쌀순대"", ""price"": ""9000""}]","[""한식""]","[""국밥"", ""감자탕""]",False,False,37.4022410074273,127.110855347165,https://map.kakao.com/?q=%EB%AF%B8%EC%81%9C%20%EC%84%A0%EC%88%9C%EB%8C%80%20%ED%8C%90%EA%B5%90
21,듬박이찌개 판교점,./pictures/p21.jpg,"[{""name"": ""진짜 ''김치찌개''"", ""price"": ""10000""}, {""name"": ""중독 ''김치짜박이''"", ""price"": ""10000""}, {""name"": ""매운 ''돼지김치찜''"", ""price"": ""26000""}, {""name"": ""보들 ''계란말이''"", ""price"": ""8000""}, {""name"": ""볶음 ''그~잡채''"", ""price"": ""8000""}]","[""한식""]","[""찌개""]",False,False,37.4012699485866,127.108653825425,https://map.kakao.com/?q=%EB%93%AC%EB%B0%95%EC%9D%B4%EC%B0%8C%EA%B0%9C%20%ED%8C%90%EA%B5%90%EC%A0%90
22,고점자칼국수만두,./pictures/p22.jpg,"[{""name"": ""바지락칼국수"", ""price"": ""7000""}, {""name"": ""바지락수제비"", ""price"": ""7000""}, {""name"": ""들깨수제비"", ""price"": ""7000""}, {""name"": ""만두국"", ""price"": ""7000""}, {""name"": ""버섯만두전골 중"", ""price"": ""28000""}]","[""한식""]","[""칼국수"", ""국밥"", ""비빔밥"", ""찌개"", ""고기"", ""감자탕""]",False,False,,,https://map.kakao.com/?q=%EA%B3%A0%EC%A0%90%EC%9E%90%EC%B9%BC%EA%B5%AD%EC%88%98%EB%A7%8C%EB%91%90%20%ED%8C%90%EA%B5%90
23,한식식당,./pictures/p23.jpg,"[{""name"": ""한정식"", ""price"": ""10000""}]","[""한식""]","[""칼국수"", ""국밥"", ""비빔밥"", ""찌개"", ""고기"", ""감자탕""]",False,False,36.81961568970015,127.415260993254,https://map.kakao.com/?q=%ED%95%9C%EC%8B%9D%EC%8B%9D%EB%8B%B9%20%ED%8C%90%EA%B5%90
24,만찬,./pictures/p24.jpg,"[{""name"": ""한식뷔페"", ""price"": ""7900""}]","[""한식""]","[""칼국수"", ""국밥"", ""비빔밥"", ""찌개"", ""고기"", ""감자탕""]",False,True,35.198207787469,129.224231490552,https://map.kakao.com/?q=%EB%A7%8C%EC%B0%AC%20%ED%8C%90%EA%B5%90
25,백만불,,"[{""name"": ""백만불차돌로스"", ""price"": ""13000""}]","[""한식""]","[""국밥""]",False,False,37.6219666918625,126.818956313944,https://map.kakao.com/?q=%EB%B0%B1%EB%A7%8C%EB%B6%88%20%ED%8C%90%EA%B5%90
26,화포식당 판교점,./pictures/p26.jpg,"[{""name"": ""명품 한우 꽃등심"", ""price"": ""45000""}, {""name"": ""숙성 통 삼겹살"", ""price"": ""17000""}, {""name"": ""구워먹는 임실치즈"", ""price"": ""10000""}, {""name"": ""화포술밥(된장술밥)"", ""price"": ""8000""}, {""name"": ""명품 한우 차돌"", ""price"": ""27000""}]","[""한식""]","[""칼국수"", ""국밥"", ""비빔밥"", ""찌개"", ""고기"", ""감자탕""]",False,False,37.400364320491995,127.10678788387627,https://map.kakao.com/?q=%ED%99%94%ED%8F%AC%EC%8B%9D%EB%8B%B9%20%ED%8C%90%EA%B5%90%EC%A0%90
27,쉐프의삼겹살 판교점,./pictures/p27.jpg,[],"[""한식""]","[""칼국수"", ""국밥"", ""비빔밥"", ""찌개"", ""고기"", ""감자탕""]",False,False,,,https://map.kakao.com/?q=%EC%89%90%ED%94%84%EC%9D%98%EC%82%BC%EA%B2%B9%EC%82%B4%20%ED%8C%90%EA%B5%90%EC%A0%90
28,팔복 판교,./pictures/p28.jpg,"[{""name"": ""팔복 초마"", ""price"": ""17000""}, {""name"": ""쑤저우 연잎 동파육小"", ""price"": ""62000""}, {""name"": ""전가복(본토정통)"", ""price"": ""82000""}, {""name"": ""팔복 특품 양장피 小"", ""price"": ""58000""}, {""name"": ""x.o 통 관자 배추찜"", ""price"": ""49000""}]","[""중식""]","[""짜장면"", ""동파육""]",False,False,37.4027051479954,127.106814923697,https://map.kakao.com/?q=%ED%8C%94%EB%B3%B5%20%ED%8C%90%EA%B5%90
29,라운지목화 동판교관,./pictures/p29.jpg,"[{""name"": ""아보카도크림새우"", ""price"": ""19900""}, {""name"": ""마라크림면"", ""price"": ""18500""}, {""name"": ""유린기"", ""price"": ""19000""}, {""name"": ""고추잡채"", ""price"": ""18500""}, {""name"": ""광동식가리비찜"", ""price"": ""20000""}]","[""중식""]","[""마라탕""]",False,False,37.4020768699419,127.106110401713,https://map.kakao.com/?q=%EB%9D%BC%EC%9A%B4%EC%A7%80%EB%AA%A9%ED%99%94%20%EB%8F%99%ED%8C%90%EA%B5%90%EA%B4%80
30,차엔,./pictures/p30.jpg,"[{""name"": ""와인탕수육"", ""price"": ""22000""}, {""name"": ""차돌짬뽕"", ""price"": ""12000""}, {""name"": ""마라해물짜장"", ""price"": ""11000""}, {""name"": ""전가복"", ""price"": ""48000""}, {""name"": ""차엔짜장"", ""price"": ""8000""}]","[""중식""]","[""짜장면"", ""동파육""]",False,False,37.4020375383196,127.108740769759,https://map.kakao.com/?q=%EC%B0%A8%EC%97%94%20%ED%8C%90%EA%B5%90
31,중경별곡마라탕상궈,./pictures/p31.jpg,"[{""name"": ""마라샹궈 100g 3500원(20000원 부터)"", ""price"": """"}, {""name"": ""마라탕100g 1700원(7000원부터)"", ""price"": """"}, {""name"": ""꿔바로우"", ""price"": ""15000""}, {""name"": ""향라새우"", ""price"": ""23000""}, {""name"": ""마라쇼룽샤"", ""price"": ""30000""}]","[""중식""]","[""짜장면"", ""마라탕""]",False,False,,,https://map.kakao.com/?q=%EC%A4%91%EA%B2%BD%EB%B3%84%EA%B3%A1%EB%A7%88%EB%9D%BC%ED%83%95%EC%83%81%EA%B6%88%20%ED%8C%90%EA%B5%90
32,홍짜장,./pictures/p32.jpg,[],"[""중식""]","[""짜장면"", ""마라탕"", ""동파육""]",False,False,37.5502250056203,126.9735736015,https://map.kakao.com/?q=%ED%99%8D%EC%A7%9C%EC%9E%A5%20%ED%8C%90%EA%B5%90
33,베이징스토리 중국집,./pictures/p33.jpg,"[{""name"": ""자장면"", ""price"": ""10000""}, {""name"": ""만코스"", ""price"": ""39000""}, {""name"": ""굴짬뽕"", ""price"": ""11000""}, {""name"": ""삼선우동"", ""price"": ""12000""}, {""name"": ""탕수육"", ""price"": ""27000""}]","[""중식""]","[""짜장면"", ""우동""]",False,False,37.40112008943939,127.110906778147,https://map.kakao.com/?q=%EB%B2%A0%EC%9D%B4%EC%A7%95%EC%8A%A4%ED%86%A0%EB%A6%AC%20%EC%A4%91%EA%B5%AD%EC%A7%91%20%ED%8C%90%EA%B5%90
34,리치앤,./pictures/p34.jpg,"[{""name"": ""차돌짬뽕"", ""price"": ""13000""}, {""name"": ""찹쌀탕수육"", ""price"": ""25000""}, {""name"": ""짜장면"", ""price"": ""8000""}, {""name"": ""짬뽕"", ""price"": ""10000""}, {""name"": ""해물야채볶음밥"", ""price"": ""10000""}]","[""중식""]","[""짜장면""]",False,False,37.4012843732024,127.108644810967,https://map.kakao.com/?q=%EB%A6%AC%EC%B9%98%EC%95%A4%20%ED%8C%90%EA%B5%90
35,보배반점 판교점,./pictures/p35.jpg,"[{""name"": ""[불맛작살] 소고기짬뽕"", ""price"": ""12000""}, {""name"": ""[얼큰시원] 해물짬뽕"", ""price"": ""12000""}, {""name"": ""[가성비갑] 해물쟁반짜장"", ""price"": ""21000""}, {""name"": ""[통마리] 통오징어짬뽕"", ""price"": ""13000""}, {""name"": ""[불맛나는] 보배짬뽕"", ""price"": ""9500""}]","[""중식""]","[""비빔밥"", ""짜장면"", ""마라탕""]",False,False,37.4021026129941,127.110467751273,https://map.kakao.com/?q=%EB%B3%B4%EB%B0%B0%EB%B0%98%EC%A0%90%20%ED%8C%90%EA%B5%90%EC%A0%90
36,제프리웍,./pictures/p36.jpg,"[{""name"": ""Combo"", ""price"": ""15000""}, {""name"": ""오렌지치킨"", ""price"": ""19000""}]","[""중식"", ""아시아 음식""]","[""퓨전 음식""]",False,False,37.50194711989607,127.02403669210815,https://map.kakao.com/?q=%EC%A0%9C%ED%94%84%EB%A6%AC%EC%9B%8D%20%ED%8C%90%EA%B5%90
37,오한수 우육면가 판교점,./pictures/p37.jpg,"[{""name"": ""홍콩식 우육탕면"", ""price"": ""9800""}, {""name"": ""군만두(4P)"", ""price"": ""7500""}, {""name"": ""청경채 도가니 양지탕면"", ""price"": ""12000""}, {""name"": ""매운양곱창탕면"", ""price"": ""14000""}, {""name"": ""홍콩완탕면"", ""price"": ""11500""}]","[""중식""]","[""짜장면""]",False,False,37.401334780474784,127.10869909548163,https://map.kakao.com/?q=%EC%98%A4%ED%95%9C%EC%88%98%20%EC%9A%B0%EC%9C%A1%EB%A9%B4%EA%B0%80%20%ED%8C%90%EA%B5%90%EC%A0%90
38,락앤웍,./pictures/p38.jpg,"[{""name"": ""탕수육 (중)"", ""price"": ""30000""}, {""name"": ""삼선짜장면 / 기스면"", ""price"": ""9000""}, {""name"": ""삼선짬뽕"", ""price"": ""10000""}, {""name"": ""삼선우동 / 사천탕면"", ""price"": ""12000""}, {""name"": ""삼선짬뽕밥 / 해산물볶음밥"", ""price"": ""10000""}]","[""중식""]","[""짜장면""]",False,False,37.52779358865295,126.87164547734493,https://map.kakao.com/?q=%EB%9D%BD%EC%95%A4%EC%9B%8D%20%ED%8C%90%EA%B5%90
39,빈티지1988,./pictures/p39.jpg,"[{""name"": ""본 인 립아이"", ""price"": ""15000""}, {""name"": ""샐러드"", ""price"": ""19000""}, {""name"": ""파스타"", ""price"": ""18000""}, {""name"": ""피자"", ""price"": ""23000""}, {""name"": ""리조또"", ""price"": ""22000""}]","[""양식""]","[""파스타"", ""샐러드"", ""스테이크"", ""피자""]",False,False,37.4014597360053,127.10802840454299,https://map.kakao.com/?q=%EB%B9%88%ED%8B%B0%EC%A7%801988%20%ED%8C%90%EA%B5%90
