id,name,thumbnail,menu,ctg1,ctg2,diet,cheap,latitude,longitude,kakao_link
125,샐러디 판교테크노밸리점,./pictures/p125.jpg,"[{""name"": ""탄단지 샐러디"", ""price"": ""8600""}, {""name"": ""로스트닭다리살 샐러디"", ""price"": ""9900""}, {""name"": ""우삼겹메밀면 누들볼"", ""price"": ""9300""}, {""name"": ""칠리베이컨 포케볼"", ""price"": ""8600""}, {""name"": ""에그베이컨 샌드"", ""price"": ""7400""}]","[""패스트푸드"", ""양식""]","[""샐러드"", ""샌드위치""]",True,True,37.40207596791732,127.10611152986374,https://map.kakao.com/?q=%EC%83%90%EB%9F%AC%EB%94%94%20%ED%8C%90%EA%B5%90%ED%85%8C%ED%81%AC%EB%85%B8%EB%B0%B8%EB%A6%AC%EC%A0%90
126,슬로우캘리 판교점,./pictures/p126.jpg,"[{""name"": ""스파이시 참치 포케"", ""price"": ""11500""}, {""name"": ""클래식 연어 포케"", ""price"": ""12500""}, {""name"": ""블랙페퍼 치킨 보울"", ""price"": ""11500""}, {""name"": ""부채살 스테이크 보울"", ""price"": ""13500""}, {""name"": ""닭가슴살 에그 포케"", ""price"": ""11500""}]","[""패스트푸드"", ""양식""]","[""샐러드"", ""스테이크"", ""샌드위치""]",True,False,37.4020952990786,127.108636946335,https://map.kakao.com/?q=%EC%8A%AC%EB%A1%9C%EC%9A%B0%EC%BA%98%EB%A6%AC%20%ED%8C%90%EA%B5%90%EC%A0%90
127,프레시크레딧 판교에이치스퀘어점,./pictures/p127.jpg,"[{""name"": ""햄에그 샌드위치"", ""price"": ""7500""}]","[""패스트푸드"", ""양식""]","[""샐러드"", ""샌드위치""]",True,True,,,https://map.kakao.com/?q=%ED%94%84%EB%A0%88%EC%8B%9C%ED%81%AC%EB%A0%88%EB%94%A7%20%ED%8C%90%EA%B5%90%EC%97%90%EC%9D%B4%EC%B9%98%EC%8A%A4%ED%80%98%EC%96%B4%EC%A0%90
128,올레샐러드,./pictures/p128.jpg,"[{""name"": ""부채살스테이크 샐러드"", ""price"": ""14900""}, {""name"": ""연어 포케"", ""price"": ""13400""}, {""name"": ""알리오올리오 파스타"", ""price"": ""9000""}, {""name"": ""아보카도 샐러드"", ""price"": ""9500""}, {""name"": ""에그마요 샐러드"", ""price"": ""9500""}]","[""양식""]","[""샐러드""]",False,False,35.326493334175304,129.2774030491277,https://map.kakao.com/?q=%EC%98%AC%EB%A0%88%EC%83%90%EB%9F%AC%EB%93%9C%20%ED%8C%90%EA%B5%90
129,하이라이트키친 판교점,./pictures/p129.jpg,"[{""name"": ""헬짱비빔밥"", ""price"": ""10000""}, {""name"": ""포케"", ""price"": ""12000""}, {""name"": ""또띠아샐러드"", ""price"": ""11800""}]","[""양식""]","[""샐러드""]",True,False,37.4042343479464,127.108608409755,https://map.kakao.com/?q=%ED%95%98%EC%9D%B4%EB%9D%BC%EC%9D%B4%ED%8A%B8%ED%82%A4%EC%B9%9C%20%ED%8C%90%EA%B5%90%EC%A0%90
130,올라포케 판교점,./pictures/p130.jpg,"[{""name"": ""1인포케 +스프세트"", ""price"": ""12500""}, {""name"": ""1인 혼밥 든든세트"", ""price"": ""14500""}, {""name"": ""데리야끼 풀드포크 랩"", ""price"": ""8500""}, {""name"": ""스리라차닭가슴살 랩"", ""price"": ""7500""}, {""name"": ""비건토마토 스프"", ""price"": ""3500""}]","[""양식""]","[""샐러드""]",False,False,37.4002822419656,127.106882636633,https://map.kakao.com/?q=%EC%98%AC%EB%9D%BC%ED%8F%AC%EC%BC%80%20%ED%8C%90%EA%B5%90%EC%A0%90
131,픽유어온샐러드,./pictures/p131.jpg,"[{""name"": ""페퍼카우(우삼겹) 샐러드"", ""price"": ""10000""}, {""name"": ""방탄커피"", ""price"": ""5000""}, {""name"": ""그릴드치킨 샐러드"", ""price"": ""10000""}, {""name"": ""치킨시저 샐러드"", ""price"": ""10000""}, {""name"": ""아보카도 샐러드"", ""price"": ""10000""}]","[""패스트푸드"", ""양식""]","[""샐러드"", ""샌드위치""]",True,True,37.4018699323966,127.1107000700879,https://map.kakao.com/?q=%ED%94%BD%EC%9C%A0%EC%96%B4%EC%98%A8%EC%83%90%EB%9F%AC%EB%93%9C%20%ED%8C%90%EA%B5%90
132,샐러드박스 판교H스퀘어점,./pictures/p132.jpg,"[{""name"": ""오븐닭다리살샐러드"", ""price"": ""10000""}, {""name"": ""매콤오븐닭다리살샐러드"", ""price"": ""10000""}, {""name"": ""부채살스테이크샐러드"", ""price"": ""12000""}, {""name"": ""비건스테이크샐러드"", ""price"": ""9000""}, {""name"": ""양념소불고기샐러드"", ""price"": ""10000""}]","[""양식""]","[""샐러드""]",True,False,37.4012699485866,127.108653825425,https://map.kakao.com/?q=%EC%83%90%EB%9F%AC%EB%93%9C%EB%B0%95%EC%8A%A4%20%ED%8C%90%EA%B5%90H%EC%8A%A4%ED%80%98%EC%96%B4%EC%A0%90
133,프레퍼스 다이어트 푸드 판교점,./pictures/p133.jpg,"[{""name"": ""치킨 플레이트"", ""price"": ""7900""}]","[""양식""]","[""샐러드""]",True,True,,,https://map.kakao.com/?q=%ED%94%84%EB%A0%88%ED%8D%BC%EC%8A%A4%20%EB%8B%A4%EC%9D%B4%EC%96%B4%ED%8A%B8%20%ED%91%B8%EB%93%9C%20%ED%8C%90%EA%B5%90%EC%A0%90
134,까사논나,./pictures/p134.jpg,"[{""name"": ""문어파스타"", ""price"": ""20000""}, {""name"": ""부라타치즈 토마토파스타"", ""price"": ""19000""}, {""name"": ""한우 라자냐"", ""price"": ""20000""}, {""name"": ""트러플 후렌치후라이"", ""price"": ""7000""}, {""name"": ""카모마일차"", ""price"": ""4000""}]","[""양식""]","[""스테이크""]",False,False,,,https://map.kakao.com/?q=%EA%B9%8C%EC%82%AC%EB%85%BC%EB%82%98%20%ED%8C%90%EA%B5%90
135,클준빛날영,./pictures/p135.jpg,"[{""name"": ""파이탄라멘"", ""price"": ""8500""}, {""name"": ""매운라멘"", ""price"": ""10500""}, {""name"": ""쇼유라멘"", ""price"": ""9000""}, {""name"": ""차슈덮밥"", ""price"": ""8500""}, {""name"": ""스몰라멘"", ""price"": ""6000""}]","[""일식""]","[""라멘""]",False,True,37.4020972163823,127.11045757854674,https://map.kakao.com/?q=%ED%81%B4%EC%A4%80%EB%B9%9B%EB%82%A0%EC%98%81%20%ED%8C%90%EA%B5%90
136,큐슈울트라아멘 판교점,./pictures/p136.jpg,"[{""name"": ""울트라아멘"", ""price"": ""13500""}, {""name"": ""울트라아동"", ""price"": ""13500""}, {""name"": ""돈코츠 시오라아멘(소금)"", ""price"": ""10000""}, {""name"": ""돈코츠 소유라아멘(간장)"", ""price"": ""10000""}, {""name"": ""돈코츠 미소라아멘(된장)"", ""price"": ""10000""}]","[""일식""]","[""라멘"", ""소바"", ""규동""]",False,False,37.4013347804663,127.108699095481,https://map.kakao.com/?q=%ED%81%90%EC%8A%88%EC%9A%B8%ED%8A%B8%EB%9D%BC%EC%95%84%EB%A9%98%20%ED%8C%90%EA%B5%90%EC%A0%90
137,스시가오,./pictures/p137.jpg,"[{""name"": ""모둠사시미 중"", ""price"": ""50000""}, {""name"": ""토마토해물탕"", ""price"": ""30000""}, {""name"": ""대패숙주볶음"", ""price"": ""20000""}, {""name"": ""패스츄리 소세지"", ""price"": ""18000""}, {""name"": ""항정살구이"", ""price"": ""20000""}]","[""일식""]","[""라멘"", ""초밥""]",False,False,37.40049146826347,127.10667286563205,https://map.kakao.com/?q=%EC%8A%A4%EC%8B%9C%EA%B0%80%EC%98%A4%20%ED%8C%90%EA%B5%90
138,소바니우동,./pictures/p138.jpg,"[{""name"": ""덴푸라 냉우동 (붓카케우동)"", ""price"": ""12000""}, {""name"": ""덴푸라 우동"", ""price"": ""9500""}, {""name"": ""니꾸우동"", ""price"": ""12000""}, {""name"": ""카레우동"", ""price"": ""9000""}, {""name"": ""규카레우동"", ""price"": ""12000""}]","[""일식""]","[""소바"", ""우동""]",False,False,37.400388671483036,127.10676194229586,https://map.kakao.com/?q=%EC%86%8C%EB%B0%94%EB%8B%88%EC%9A%B0%EB%8F%99%20%ED%8C%90%EA%B5%90
139,효카츠,./pictures/p139.jpg,"[{""name"": ""효카츠"", ""price"": ""12000""}, {""name"": ""콤보카츠(히레+치즈)"", ""price"": ""12000""}, {""name"": ""히레카츠"", ""price"": ""12000""}, {""name"": ""치즈카츠"", ""price"": ""12000""}, {""name"": ""로스카츠"", ""price"": ""10000""}]","[""일식""]","[""소바""]",False,False,37.49731270784857,126.75746896251457,https://map.kakao.com/?q=%ED%9A%A8%EC%B9%B4%EC%B8%A0%20%ED%8C%90%EA%B5%90
140,백소정 판교점,./pictures/p140.jpg,"[{""name"": ""[NEW] 마라마제소바+돈카츠"", ""price"": ""15900""}, {""name"": ""[NEW] 사바온소바"", ""price"": ""12500""}, {""name"": ""[NEW] 우나기온소바"", ""price"": ""15900""}, {""name"": ""마제소바+돈카츠"", ""price"": ""14900""}, {""name"": ""모짜렐라치즈카츠(4pcs)"", ""price"": ""12900""}]","[""일식""]","[""소바"", ""타코야끼""]",False,False,37.4020711015894,127.110441728302,https://map.kakao.com/?q=%EB%B0%B1%EC%86%8C%EC%A0%95%20%ED%8C%90%EA%B5%90%EC%A0%90
141,팔각도 판교유스페이스점,./pictures/p141.jpg,"[{""name"": ""숯불 닭갈비"", ""price"": ""12900""}, {""name"": ""오독 오독 닭 연골"", ""price"": ""12000""}, {""name"": ""쫄깃 쫄깃 닭 목살"", ""price"": ""13000""}, {""name"": ""매콤 꼬들 닭 안창살"", ""price"": ""14000""}, {""name"": ""매콤 튤립 닭발"", ""price"": ""15000""}]","[""일식""]","[""소바""]",False,False,37.4004661132843,127.10681287508,https://map.kakao.com/?q=%ED%8C%94%EA%B0%81%EB%8F%84%20%ED%8C%90%EA%B5%90%EC%9C%A0%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4%EC%A0%90
142,이든활어,./pictures/p142.jpg,"[{""name"": ""활어3종"", ""price"": ""39000""}, {""name"": ""이든스시"", ""price"": ""11500""}, {""name"": ""스시정식"", ""price"": ""13500""}, {""name"": ""대광어"", ""price"": ""34000""}, {""name"": ""참가자미세꼬시"", ""price"": ""49000""}]","[""일식""]","[""초밥""]",False,False,37.4020741679053,127.106109268481,https://map.kakao.com/?q=%EC%9D%B4%EB%93%A0%ED%99%9C%EC%96%B4%20%ED%8C%90%EA%B5%90
143,스시쿤,./pictures/p143.jpg,"[{""name"": ""디너 테이블오마카세"", ""price"": ""100000""}, {""name"": ""런치 카운터오마카세"", ""price"": ""70000""}, {""name"": ""디너카운터오마카세"", ""price"": ""120000""}, {""name"": ""런치 테이블오마카세"", ""price"": ""60000""}]","[""일식""]","[""초밥""]",False,False,37.40019450762178,127.10725295332934,https://map.kakao.com/?q=%EC%8A%A4%EC%8B%9C%EC%BF%A4%20%ED%8C%90%EA%B5%90
144,스시히로,./pictures/p144.jpg,"[{""name"": ""디너 오마카세"", ""price"": ""130000""}, {""name"": ""런치 오마카세"", ""price"": ""65000""}]","[""일식""]","[""초밥""]",False,False,37.40046611328434,127.10681287507951,https://map.kakao.com/?q=%EC%8A%A4%EC%8B%9C%ED%9E%88%EB%A1%9C%20%ED%8C%90%EA%B5%90
145,오이소,./pictures/p145.jpg,"[{""name"": ""카이센동"", ""price"": ""18000""}]","[""일식""]","[""초밥""]",False,False,36.0182174720246,129.368809563562,https://map.kakao.com/?q=%EC%98%A4%EC%9D%B4%EC%86%8C%20%ED%8C%90%EA%B5%90
146,키친쥰,./pictures/p146.jpg,"[{""name"": ""간사이덴뿌라우동"", ""price"": ""10000""}, {""name"": ""돈카츠카레우동"", ""price"": ""10000""}, {""name"": ""애비카레우동"", ""price"": ""10000""}, {""name"": ""에비카레"", ""price"": ""10000""}, {""name"": ""가라아게 카레"", ""price"": ""10000""}]","[""일식""]","[""규동""]",False,False,37.4012862988573,127.110456388288,https://map.kakao.com/?q=%ED%82%A4%EC%B9%9C%EC%A5%B0%20%ED%8C%90%EA%B5%90
147,토호,./pictures/p147.jpg,"[{""name"": ""호르몬동"", ""price"": ""13500""}, {""name"": ""스테이크덮밥"", ""price"": """"}, {""name"": ""연어덮밥"", ""price"": ""13500""}, {""name"": ""김치규동"", ""price"": ""12500""}, {""name"": ""규동"", ""price"": ""11000""}]","[""일식""]","[""규동""]",False,False,37.711639625557744,126.86801290713859,https://map.kakao.com/?q=%ED%86%A0%ED%98%B8%20%ED%8C%90%EA%B5%90
148,깡우동 판교유스페이스점,./pictures/p148.jpg,"[{""name"": ""고기만두"", ""price"": ""7000""}, {""name"": ""수제탕수육"", ""price"": ""15000""}, {""name"": ""어묵우동"", ""price"": ""9500""}, {""name"": ""우동"", ""price"": ""8500""}, {""name"": ""어묵탕"", ""price"": ""21000""}]","[""일식""]","[""우동""]",False,False,37.4020326082002,127.107232984561,https://map.kakao.com/?q=%EA%B9%A1%EC%9A%B0%EB%8F%99%20%ED%8C%90%EA%B5%90%EC%9C%A0%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4%EC%A0%90
149,문어집,./pictures/p149.jpg,"[{""name"": ""겨울한정 대방어 상차림"", ""price"": """"}, {""name"": ""대방어 2인 상차림"", ""price"": ""65000""}, {""name"": ""대방어 3~4인 상차림"", ""price"": ""109000""}, {""name"": ""돌문어 + 대방어 2~3인 상차림"", ""price"": ""89000""}, {""name"": ""돌문어 + 대방어 5~6인 상차림"", ""price"": ""149000""}]","[""일식""]","[""우동""]",False,False,38.203964564703355,128.58897054888396,https://map.kakao.com/?q=%EB%AC%B8%EC%96%B4%EC%A7%91%20%ED%8C%90%EA%B5%90
150,종로계림닭도리탕원조 판교점,./pictures/p150.jpg,"[{""name"": ""닭도리탕 2인"", ""price"": ""27000""}, {""name"": ""닭도리탕 3인"", ""price"": ""39000""}, {""name"": ""닭도리탕 4인"", ""price"": ""51000""}]","[""일식""]","[""우동""]",False,False,37.400224657323676,127.10679333267265,https://map.kakao.com/?q=%EC%A2%85%EB%A1%9C%EA%B3%84%EB%A6%BC%EB%8B%AD%EB%8F%84%EB%A6%AC%ED%83%95%EC%9B%90%EC%A1%B0%20%ED%8C%90%EA%B5%90%EC%A0%90
151,카레뜰에,./pictures/p151.jpg,"[{""name"": ""돈코츠라멘"", ""price"": ""9000""}, {""name"": ""돈까스"", ""price"": ""8000""}, {""name"": ""치킨까스"", ""price"": ""8000""}, {""name"": ""고로케"", ""price"": ""8000""}, {""name"": ""뜰에(기본)"", ""price"": ""7000""}]","[""일식""]","[""우동""]",False,True,37.57847682090898,126.8623388555541,https://map.kakao.com/?q=%EC%B9%B4%EB%A0%88%EB%9C%B0%EC%97%90%20%ED%8C%90%EA%B5%90
152,슈퍼타이 판교테크노벨리점,./pictures/p152.jpg,"[{""name"": ""텃만꿍"", ""price"": ""11000""}, {""name"": ""쏨땀"", ""price"": ""11000""}, {""name"": ""카오팟뿌"", ""price"": ""12000""}, {""name"": ""팟타이"", ""price"": ""13000""}, {""name"": ""똠얌꿍"", ""price"": ""12000""}]","[""아시아 음식""]","[""태국 음식""]",False,False,37.40412180870685,127.1085122438054,https://map.kakao.com/?q=%EC%8A%88%ED%8D%BC%ED%83%80%EC%9D%B4%20%ED%8C%90%EA%B5%90%ED%85%8C%ED%81%AC%EB%85%B8%EB%B2%A8%EB%A6%AC%EC%A0%90
153,타이팔칠,./pictures/p153.jpg,"[{""name"": ""팟타이"", ""price"": ""13000""}, {""name"": ""소고기쌀국수"", ""price"": ""14000""}, {""name"": ""똠얌쌀국수"", ""price"": ""12000""}, {""name"": ""뿌팟풍커리"", ""price"": ""19000""}, {""name"": ""나시고랭"", ""price"": ""13000""}]","[""아시아 음식""]","[""태국 음식""]",False,False,37.40080711393466,127.10734982568015,https://map.kakao.com/?q=%ED%83%80%EC%9D%B4%ED%8C%94%EC%B9%A0%20%ED%8C%90%EA%B5%90
154,파스타 라이더스 판교점,,"[{""name"": ""삼겹까르보나라"", ""price"": ""10900""}, {""name"": ""새우폭탄알리오올리오"", ""price"": ""10900""}, {""name"": ""갈릭알리오올리오"", ""price"": ""8500""}, {""name"": ""까르보나라"", ""price"": ""8900""}, {""name"": ""해물토마토파스타"", ""price"": ""9900""}]","[""아시아 음식""]","[""퓨전 음식""]",False,True,,,https://map.kakao.com/?q=%ED%8C%8C%EC%8A%A4%ED%83%80%20%EB%9D%BC%EC%9D%B4%EB%8D%94%EC%8A%A4%20%ED%8C%90%EA%B5%90%EC%A0%90
155,BBQ치킨 판교테크노밸리점,./pictures/p155.jpg,"[{""name"": ""맵소디"", ""price"": ""24500""}, {""name"": ""한입등갈비튀김"", ""price"": ""25000""}, {""name"": ""핫베이크 닭다리"", ""price"": ""26000""}, {""name"": ""핫베이크 윙"", ""price"": ""24000""}, {""name"": ""땡초숯불양념치킨"", ""price"": ""25000""}]","[""패스트푸드""]","[""햄버거"", ""치킨""]",False,False,37.401181976204164,127.10927600276959,https://map.kakao.com/?q=BBQ%EC%B9%98%ED%82%A8%20%ED%8C%90%EA%B5%90%ED%85%8C%ED%81%AC%EB%85%B8%EB%B0%B8%EB%A6%AC%EC%A0%90
156,바스버거 판교테크노밸리점,./pictures/p156.jpg,"[{""name"": ""[치즈버거]담백하고 고소한 패티"", ""price"": ""6700""}, {""name"": ""[바스버거]담백/고소에 신선한 맛"", ""price"": ""7800""}, {""name"": ""[핫치킨 디럭스]100% 닭다리살"", ""price"": ""8500""}, {""name"": ""[하와이안 버거]구운 파인애플의 불향"", ""price"": ""9800""}, {""name"": ""[와사비마요 쉬림프버거]통새우 한가득"", ""price"": ""10900""}]","[""패스트푸드""]","[""햄버거""]",False,True,37.40044557838737,127.1066039073093,https://map.kakao.com/?q=%EB%B0%94%EC%8A%A4%EB%B2%84%EA%B1%B0%20%ED%8C%90%EA%B5%90%ED%85%8C%ED%81%AC%EB%85%B8%EB%B0%B8%EB%A6%AC%EC%A0%90
157,버거킹 판교유스페이스점,./pictures/p157.jpg,"[{""name"": ""통새우와퍼주니어세트"", ""price"": ""7400""}, {""name"": ""통새우와퍼세트"", ""price"": ""10000""}, {""name"": ""와퍼세트"", ""price"": ""9200""}, {""name"": ""콰트로치즈와퍼세트"", ""price"": ""10000""}, {""name"": ""치즈와퍼세트"", ""price"": ""9800""}]","[""패스트푸드""]","[""햄버거""]",False,True,37.40051318032284,127.10657576809477,https://map.kakao.com/?q=%EB%B2%84%EA%B1%B0%ED%82%B9%20%ED%8C%90%EA%B5%90%EC%9C%A0%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4%EC%A0%90
158,멜버,./pictures/p158.jpg,"[{""name"": ""불닭마요 샌드위치"", ""price"": ""7500""}, {""name"": ""에그마요 샌드위치"", ""price"": ""6500""}, {""name"": ""크랜베리 샌드위치"", ""price"": ""7500""}, {""name"": ""감자샐러드 샌드위치"", ""price"": ""7500""}, {""name"": ""단호박 샌드위치"", ""price"": ""7500""}]","[""패스트푸드""]","[""샌드위치""]",False,True,37.4021026130026,127.110467751273,https://map.kakao.com/?q=%EB%A9%9C%EB%B2%84%20%ED%8C%90%EA%B5%90
159,스타벅스 판교HIPEX점,./pictures/p159.jpg,"[{""name"": ""카페 아메리카노"", ""price"": ""4500""}, {""name"": ""카페 라떼"", ""price"": ""5000""}, {""name"": ""스타벅스 돌체 라떼"", ""price"": ""5900""}, {""name"": ""카라멜 마키아또"", ""price"": ""5900""}, {""name"": ""카푸치노"", ""price"": ""5000""}]","[""패스트푸드""]","[""샌드위치""]",False,True,37.4011815312991,127.110722775033,https://map.kakao.com/?q=%EC%8A%A4%ED%83%80%EB%B2%85%EC%8A%A4%20%ED%8C%90%EA%B5%90HIPEX%EC%A0%90
160,로뚜뚜,./pictures/p160.jpg,[],"[""패스트푸드""]","[""샌드위치""]",False,False,37.40133478046625,127.10869909548097,https://map.kakao.com/?q=%EB%A1%9C%EB%9A%9C%EB%9A%9C%20%ED%8C%90%EA%B5%90
161,마리앤마사판교점,./pictures/p161.jpg,"[{""name"": ""아메리카노"", ""price"": ""3000""}, {""name"": ""아이스 아메리카노"", ""price"": ""3500""}, {""name"": ""잉글리쉬머핀"", ""price"": ""4500""}, {""name"": ""브리오쉬에그"", ""price"": ""4800""}, {""name"": ""길거리 토스트"", ""price"": ""4900""}]","[""패스트푸드""]","[""샌드위치""]",False,True,37.40387318006282,127.10943238652085,https://map.kakao.com/?q=%EB%A7%88%EB%A6%AC%EC%95%A4%EB%A7%88%EC%82%AC%ED%8C%90%EA%B5%90%EC%A0%90
162,옵션스페셜티커피 판교유스페이스점,./pictures/p162.jpg,"[{""name"": ""[패스오더전용] 100원 아메리카노"", ""price"": ""100""}, {""name"": ""아메리카노"", ""price"": ""2500""}, {""name"": ""카페라떼"", ""price"": ""3500""}, {""name"": ""바닐라빈라떼"", ""price"": ""4000""}, {""name"": ""교토말차카페라떼"", ""price"": ""4500""}]","[""패스트푸드""]","[""샌드위치""]",False,True,,,https://map.kakao.com/?q=%EC%98%B5%EC%85%98%EC%8A%A4%ED%8E%98%EC%85%9C%ED%8B%B0%EC%BB%A4%ED%94%BC%20%ED%8C%90%EA%B5%90%EC%9C%A0%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4%EC%A0%90
163,별별치킨,./pictures/p163.jpg,"[{""name"": ""후라이드 치킨"", ""price"": ""18000""}]","[""패스트푸드""]","[""치킨""]",False,False,37.3036579015425,126.901584166558,https://map.kakao.com/?q=%EB%B3%84%EB%B3%84%EC%B9%98%ED%82%A8%20%ED%8C%90%EA%B5%90
164,빵빵치킨,,[],"[""패스트푸드""]","[""치킨""]",False,False,37.7756341420201,128.938467457333,https://map.kakao.com/?q=%EB%B9%B5%EB%B9%B5%EC%B9%98%ED%82%A8%20%ED%8C%90%EA%B5%90
165,디닭,,[],"[""패스트푸드""]","[""치킨""]",False,False,,,https://map.kakao.com/?q=%EB%94%94%EB%8B%AD%20%ED%8C%90%EA%B5%90
166,더 탭하우스,./pictures/p166.jpg,"[{""name"": ""피쉬 & 칩스"", ""price"": ""17000""}, {""name"": ""스톤 IPA"", ""price"": ""9900""}, {""name"": ""고르곤졸라 피자"", ""price"": ""15000""}, {""name"": ""페페로니 피자"", ""price"": ""14000""}, {""name"": ""콰트로 치즈피자"", ""price"": ""14000""}]","[""패스트푸드""]","[""피자""]",False,False,37.4020664581538,127.108645940077,https://map.kakao.com/?q=%EB%8D%94%20%ED%83%AD%ED%95%98%EC%9A%B0%EC%8A%A4%20%ED%8C%90%EA%B5%90
167,짝태앤노가리 성남판교점,./pictures/p167.jpg,"[{""name"": ""짝태"", ""price"": ""15000""}]","[""분식""]","[""떡볶이""]",False,False,,,https://map.kakao.com/?q=%EC%A7%9D%ED%83%9C%EC%95%A4%EB%85%B8%EA%B0%80%EB%A6%AC%20%EC%84%B1%EB%82%A8%ED%8C%90%EA%B5%90%EC%A0%90
168,투고샐러드 판교유스페이스점,./pictures/p168.jpg,"[{""name"": ""치폴레 포크 그랩샐러드"", ""price"": ""6500""}, {""name"": ""바질 치킨 그랩샐러드"", ""price"": ""6500""}, {""name"": ""갈릭 치킨 그랩샐러드"", ""price"": ""6500""}, {""name"": ""목살스테이크샐러드"", ""price"": ""8900""}, {""name"": ""닭가슴살스테이크샐러드"", ""price"": ""8900""}]","[""양식""]","[""샐러드""]",True,True,37.40110879850906,127.10752305543464,https://map.kakao.com/?q=%ED%88%AC%EA%B3%A0%EC%83%90%EB%9F%AC%EB%93%9C%20%ED%8C%90%EA%B5%90%EC%9C%A0%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4%EC%A0%90
